SampleID	location	project	site	plot	rep	deep	depth	group	SoilBD	fineroots	coarseroots	roots	soilg	stonesg	nodules	amountnodules	ecto	protium	Sand	Clay	Silt	BrayP	OlsenP	pH	SoilMoisturePerc	NH4ppm	NO3ppm	Nperc	Cperc	NMDS1A	NMDS2A	NMDS1B	NMDS2B	NMDS1	NMDS2	lat	lon	Growth_rate	Mortality_rate	Quadratic_diameter	Aboveground_biomass	Aboveground_Cstock	Forest_density	Aboveground_productivity	tmean	precip	plowestq	elevation	rich	invSimp	shannon	ectoareayes	totalarea	percecto	fabareayes	fabperc	treatment	FUNrich	arbreads	AMrich	ecmreads	ECMrich	arbrel	ecmrel	funrel	Cperct	Nperct	Pperct	myc	PP	PPrich	ST	STrich	Cstock	Nstock	Litter_Nperct	Litter_Cperct	Litter_CtoN	Litter_Ptot	litterleaf_mass	SOMmass%LF	SOMmass%Sand	SOMmass%S+C	SOMrel_NinLF	SOMrel_CinLF	SOMrel_NinSand	SOMrel_CinSand	SOMrel_NinSC	SOMrel_CinSC	Weathering	GibtoKaol	Ptot	BrayP/Ptot	Pstock	CN	totPinSC	CP
TIB3B	TIB	guyafor	1	1	3	15-30	B	highN	0.993497877	0.421	0.0278	0.4488	748.7	87.2	0	o	s	0	12.94390118	37.31343284	49.74266598	0.00001	0.8	4.01	NA	NA	NA	0.36591057	5.415130933	NA	NA	-0.199161023	0.033964791	-0.103308588	-0.014551916	4.391616667	-52.27765	1.698833333	0.014666667	287.0183333	380.2633333	178.7237667	447.0833333	4.316666667	257	3765	381	46	NA	NA	NA	29994.38036	189684.5417	15.81277003	53984.56092	28.46017944	B.highN	217	668	23	468	6	0.30911615	0.238653748	0.567896539	5.415130933	0.36591057	NA	0.432103461	130	13	251	50	80.69881627	5.452970614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.436	234	4.26807E-08	0.349161741	14.79905577	NA	231.1215883
TIB4A	TIB	guyafor	1	1	4	0-15	A	highN	0.497876858	1.5406	0.5967	2.1373	375.2	455	0	o	m	0	15.34733441	36.34894992	48.30371567	0.376506024	0.975609756	3.9	NA	NA	NA	0.463225772	6.898097356	-0.112006981	0.04323148	NA	NA	-0.139169053	-0.038250797	4.391616667	-52.27765	1.698833333	0.014666667	287.0183333	380.2633333	178.7237667	447.0833333	4.316666667	257	3765	381	46	NA	NA	NA	29994.38036	189684.5417	15.81277003	53984.56092	28.46017944	A.highN	298	391	15	6	6	0.149065955	0.002680965	0.848992012	6.898097356	0.463225772	NA	0.151007988	139	16	808	87	51.51604554	3.459440877	1.652273595	48.41438103	29.30167326	266.8269231	50.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.308	157	0.002404858	0.116921876	14.8914369	0	440.6022819
TIB4B	TIB	guyafor	1	1	4	15-30	B	highN	0.604432059	0.8095	0.318	1.1275	455.5	595.4	0	o	o	0	12.94390118	37.31343284	49.74266598	0.124007937	0.7	4.17	NA	NA	NA	0.234754816	3.292024612	NA	NA	-0.105224241	0.086358098	-0.035078992	0.128223113	4.391616667	-52.27765	1.698833333	0.014666667	287.0183333	380.2633333	178.7237667	447.0833333	4.316666667	257	3765	381	46	NA	NA	NA	29994.38036	189684.5417	15.81277003	53984.56092	28.46017944	B.highN	130	136	10	408	5	0.061233679	0.163658243	0.793077216	3.292024612	0.234754816	NA	0.206922784	77	12	1445	41	29.84707824	2.128400051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.436	181	0.000684932	0.164150076	14.02324633	NA	181.8279896
TIB5A	TIB	guyafor	1	1	5	0-15	A	highN	0.54670913	1.8295	1.3784	3.2079	412	391.9	0	o	s	0	15.34733441	36.34894992	48.30371567	0.225450902	0.696517413	3.93	NA	NA	NA	0.387472957	5.554552237	-0.089883688	0.018629131	NA	NA	-0.144199032	0.001011968	4.391616667	-52.27765	1.698833333	0.014666667	287.0183333	380.2633333	178.7237667	447.0833333	4.316666667	257	3765	381	46	NA	NA	NA	29994.38036	189684.5417	15.81277003	53984.56092	28.46017944	A.highN	184	27	4	522	7	0.012814428	0.200614912	0.791175352	5.554552237	0.387472957	NA	0.208824648	104	12	940	52	45.55086628	3.177525049	1.633548796	46.8880558	28.70318653	201.4563107	88.12	2.688655672	22.37881059	55.2123938	0.035976372	0.719680623	0.015836941	0.240444666	0.260904894	2.360578813	3	0.308	216	0.001045885	0.176772897	14.33532879	0.069482386	257.6801475
TIB5B	TIB	guyafor	1	1	5	15-30	B	highN	0.683651805	0.5147	0	0.5147	515.2	418.6	0	o	o	0	12.94390118	37.31343284	49.74266598	0.125502008	0.41025641	4.17	NA	NA	NA	0.223133013	3.269968748	NA	NA	-0.031810763	0.145608513	0.004659213	0.230648351	4.391616667	-52.27765	1.698833333	0.014666667	287.0183333	380.2633333	178.7237667	447.0833333	4.316666667	257	3765	381	46	NA	NA	NA	29994.38036	189684.5417	15.81277003	53984.56092	28.46017944	B.highN	70	233	2	865	9	0.132086168	0.361018364	0.582350704	3.269968748	0.223133013	NA	0.417649296	16	3	838	20	33.53280054	2.288179302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.436	206	0.000610474	0.21081898	14.65479583	NA	159.0596846
TRA1A	TRA	guyafor	1	1	1	0-15	A	highN	0.768312102	NA	NA	4.268	579	213.8	0	o	l	0	14.8849797	41.94857916	43.16644114	0.123762376	1.176470588	3.94	NA	NA	NA	0.432588508	6.590573311	-0.211544678	0.012373742	NA	NA	-0.163374047	0.056516048	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	A.highN	167	28	6	782	3	0.015159718	0.300653595	0.69189806	6.590573311	0.432588508	NA	0.30810194	187	11	479	45	75.9542585	4.985444785	1.617536962	46.551651	28.77934297	390.776699	85.72	1.489553134	24.34269719	71.67849645	0.017008912	0.612523353	0.067438719	1.175018487	0.2380534	3.28471562	3	0.308	394	0.000313941	0.454327553	15.23520202	0.250575126	167.1795118
TRA1B	TRA	guyafor	1	1	1	15-30	B	highN	0.768842887	NA	NA	0.745	579.4	179.3	0	o	NA	0	83.8658147	7.987220447	8.146964856	0.124007937	0.3	4.34	NA	NA	NA	0.236009573	3.33774662	NA	NA	-0.306240778	0.121264861	-0.186494564	0.190317398	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	B.highN	154	2	2	179	6	0.000816327	0.068138561	0.931152529	3.33774662	0.236009573	NA	0.068847471	39	16	274	44	38.49304124	2.721814223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.436	547	0.000226747	0.630721295	14.14242049	NA	61.03019123
TRA2A	TRA	guyafor	1	1	2	0-15	A	highN	0.724654989	1.3412	0.6939	2.0351	546.1	137.4	0	o	s	0	14.8849797	41.94857916	43.16644114	0.27281746	0.975609756	3.92	NA	NA	NA	0.556921681	7.473062515	-0.191564692	0.118981721	NA	NA	-0.166156592	0.026537589	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	A.highN	251	117	12	49	6	0.045348837	0.019506369	0.936858121	7.473062515	0.556921681	NA	0.063141879	77	15	1033	77	81.23088056	6.05364112	1.514367938	42.52680397	28.08221364	358.1730769	89.52	0.985074627	28.06965174	69.76119403	0.012578387	0.371455963	0.078955466	1.329816335	0.242747035	3.274688084	3	0.62	367	0.000742549	0.39936489	13.41851605	0.254280571	203.4001549
TRA2B	TRA	guyafor	1	1	2	15-30	B	highN	0.896231423	0.3426	1.3194	1.662	675.4	201.1	0	o	m	0	83.8658147	7.987220447	8.146964856	0.024900398	0.396039604	4.21	NA	NA	NA	0.272632599	3.729781946	NA	NA	-0.141836158	0.13813736	-0.075658786	0.144055599	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	B.highN	134	81	5	411	3	0.036519387	0.161302983	0.812856599	3.729781946	0.272632599	NA	0.187143401	11	8	313	35	50.14121668	3.665128529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.837	541	4.6047E-05	0.726969139	13.68061618	NA	68.97296463
TRA3A	TRA	guyafor	1	1	3	0-15	A	highN	0.906714437	1.555	0.4318	1.9868	683.3	91.3	0	o	m	0	14.8849797	41.94857916	43.16644114	0.223658052	0.895522388	4.12	NA	NA	NA	0.437207838	6.137519836	-0.210753935	-0.003799196	NA	NA	-0.176390752	0.064737239	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	A.highN	153	176	7	4	3	0.067047619	0.001630656	0.931532902	6.137519836	0.437207838	NA	0.068467098	84	11	1483	46	83.47466768	5.946339881	1.51691699	43.44855309	28.64267021	353.5031847	97.16	0.729781066	18.63440968	79.76607018	0.008932178	0.2696371	0.044220898	0.730122603	0.280672812	3.676229113	3	0.62	594	0.000376367	0.808230103	14.03799132	0.341374224	103.2808199
TRA3B	TRA	guyafor	1	1	3	15-30	B	highN	0.928211253	0.4605	0	0.4605	699.5	86.3	0	o	o	0	83.8658147	7.987220447	8.146964856	0.075301205	0.301507538	4.31	NA	NA	NA	0.236234317	3.206525803	NA	NA	-0.091441395	0.119246839	-0.039738069	0.138963609	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	B.highN	140	68	7	1164	9	0.046416382	0.454509957	0.531380753	3.206525803	0.236234317	NA	0.468619247	60	9	712	46	44.64499998	3.289130273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.837	519	0.000145152	0.722298776	13.57349704	NA	61.80960214
TRA4A	TRA	guyafor	1	1	4	0-15	A	highN	0.800026539	NA	NA	4.831	602.9	28.5	0	o	NA	0	14.8849797	41.94857916	43.16644114	0.174650699	0.710659898	3.96	NA	NA	NA	0.470788429	6.303374132	-0.078539817	0.061730958	NA	NA	-0.106116556	0.011182243	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	A.highN	237	767	17	10	4	0.29285987	0.005370569	0.704450361	6.303374132	0.470788429	NA	0.295549639	178	19	307	65	75.64299888	5.649648566	1.273609579	42.70237541	33.528623	325.8785942	82.08	1.444223108	23.60557769	72.36055777	0.017497859	0.508966312	0.05908113	1.038238086	0.205361931	3.115109466	3	0.62	588	0.000297197	0.705214383	13.38897421	0.234455985	107.2624165
TRA4B	TRA	guyafor	1	1	4	15-30	B	highN	0.857484076	NA	NA	0.474	646.2	168.6	0	o	NA	0	83.8658147	7.987220447	8.146964856	0.025	0.196078431	4.27	NA	NA	NA	0.247829432	3.434504429	NA	NA	-0.147100684	0.060715915	-0.055106415	0.086979275	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	B.highN	137	797	18	54	3	0.309514563	0.029475983	0.676302777	3.434504429	0.247829432	NA	0.323697223	53	9	626	42	44.17549288	3.187646878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.837	519	4.8134E-05	0.668044876	13.85833959	NA	66.12653504
TRA5A	TRA	guyafor	1	1	5	0-15	A	highN	0.60735138	0.9345	1.2463	2.1808	457.7	313.1	0	o	m	0	14.8849797	41.94857916	43.16644114	0.421626984	0.7960199	4.06	NA	NA	NA	0.459740678	6.29567941	-0.197549951	0.195339743	NA	NA	-0.24266135	-0.065466867	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	A.highN	233	19	5	29	6	0.007307692	0.011111111	0.981742107	6.29567941	0.459740678	NA	0.018257893	133	18	785	65	57.35534367	4.188362033	1.387006223	46.44584465	33.48639961	277.4294671	130.12	1.168714414	20.80711218	77.17510738	0.016998715	0.40925983	0.085867215	0.982395234	0.412494557	3.645681399	3	0.62	602	0.000700514	0.548331187	13.69397948	0.22170649	104.5998203
TRA5B	TRA	guyafor	1	1	5	15-30	B	highN	0.736464968	0.343	0.9073	1.2503	555	76.1	0	o	m	0	83.8658147	7.987220447	8.146964856	0.024900398	0.390243902	4.34	NA	NA	NA	0.238097707	3.629817168	NA	NA	-0.233855706	0.071167535	-0.139266934	0.093820666	4.60804	-52.28043	NA	NA	NA	338.56	159.1232	442	NA	248	3719	354	221	144	40.05154131	4.372245396	89971.89922	299249.5572	30.06584205	34582.52627	11.55641686	B.highN	198	56	5	152	10	0.022607994	0.05907501	0.920882465	3.629817168	0.238097707	NA	0.079117535	73	13	1319	50	40.09849777	2.630259308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.837	559	4.45182E-05	0.617890935	15.24507402	NA	64.89575346
TRB1A	TRB	guyafor	1	1	1	0-15	A	highN	0.934049894	5.2257	3.7229	8.9486	703.9	0	1	l	o	0	16.99948797	25.6016385	57.39887353	0.325651303	0.895522388	3.9	NA	NA	NA	0.207587212	2.763458331	0.291628687	0.303208804	NA	NA	0.214452355	-0.2010689	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	A.highN	86	23	2	590	8	0.011280039	0.226400614	0.766831495	2.763458331	0.207587212	NA	0.233168505	1	1	1695	19	38.71811942	2.908452205	1.249116063	48.31461334	38.67904254	200.8064516	123.64	1.408591409	14.56543457	83.81618382	0.016442384	0.499153783	0.004356822	0.082427526	0.148958961	1.547341987	2	0	140	0.002325645	0.196187191	13.31227634	0.052453293	197.3529424
TRB1B	TRB	guyafor	1	1	1	15-30	B	highN	1.15552017	0.4333	0	0.4333	870.8	0	0	o	o	0	13.075	30	56.925	0.0249501	0.196078431	3.97	NA	NA	NA	0.106983277	1.184836706	NA	NA	0.379045666	0.171487292	0.416632584	0.173018179	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	B.highN	24	3	1	456	3	0.00138058	0.173648134	0.825408901	1.184836706	0.106983277	NA	0.174591099	0	0	583	8	20.53654067	1.854320011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.077	130	0.000192006	0.225230108	11.07497115	NA	91.1802637
TRB2A	TRB	guyafor	1	1	2	0-15	A	highN	0.99336518	NA	NA	10.696	748.6	0	0	o	NA	0	16.99948797	25.6016385	57.39887353	0.175702811	0.603015075	3.78	NA	NA	NA	0.210977639	2.782618602	0.111687347	0.163333198	NA	NA	0.001971999	-0.154461109	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	A.highN	247	85	10	307	15	0.036606374	0.120676101	0.850893876	2.782618602	0.210977639	NA	0.149106124	127	16	484	48	41.46234645	3.143667603	1.296432436	44.62635422	34.42242958	236.3344051	182.84	1.544401544	22.38392238	75.64597565	0.024787908	0.554631885	0	0.208240298	0.113885456	1.325965261	2	0	127	0.001386789	0.18878545	13.18916363	0.044335006	219.626812
TRB2B	TRB	guyafor	1	1	2	15-30	B	highN	1.242834395	NA	NA	1.945	936.6	0.1	0	o	NA	0	13.075	30	56.925	0.024900398	1.176470588	3.97	NA	NA	NA	0.09521464	1.089542707	NA	NA	0.478765408	0.083924542	0.529423412	0.10297333	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	B.highN	18	94	1	2136	4	0.190669371	0.84260355	0.151768733	1.089542707	0.09521464	NA	0.848231267	25	2	177	5	20.31181726	1.775040444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.077	109	0.00022931	0.202436007	11.44301661	NA	100.3369784
TRB3A	TRB	guyafor	1	1	3	0-15	A	highN	0.818869427	3.2244	2.0865	5.3109	617.1	0	1	s	o	0	16.99948797	25.6016385	57.39887353	0.27281746	0.396039604	4.07	NA	NA	NA	0.183587179	2.751447439	0.188766545	0.375478285	NA	NA	-0.008271477	-0.342308566	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	A.highN	124	3	3	1246	9	0.002169197	0.47448591	0.524914416	2.751447439	0.183587179	NA	0.475085584	5	2	434	19	33.79614281	2.255008915	1.295993745	44.93373871	34.67126201	222.3974763	118.76	3.415559772	13.48247279	86.26785179	0.040307221	1.052918541	0.024319443	0.406042814	0.205915985	2.388745139	2	0	150	0.001812916	0.184841885	14.98714373	0.012009158	182.8381202
TRB3B	TRB	guyafor	1	1	3	15-30	B	highN	1.141454352	0.0821	0.0352	0.1173	860.2	0	0	o	o	0	13.075	30	56.925	0.00001	0.100502513	4.15	NA	NA	NA	0.09127523	1.285506646	NA	NA	0.231409863	0.168721696	0.343401515	0.155570596	4.614	-52.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	B.highN	41	116	3	1971	2	0.176291793	0.784321528	0.206162039	1.285506646	0.09127523	NA	0.793837961	13	2	45	8	22.01020734	1.562797629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.077	118	8.50833E-08	0.201235831	14.08384998	NA	109.3751905
TRB4A	TRB	guyafor	1	1	4	0-15	A	highN	1.006104034	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.99948797	25.6016385	57.39887353	0.074701195	0.199004975	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.614	-51.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	A.highN	NA	NA	NA	NA	NA	NA	NA	NA	1.946730971	0.109436435	NA	NA	NA	NA	NA	NA	29.37920825	1.651566581	0.914257526	39.74488068	43.47230351	165.8415842	90.92	1.239008793	20.95323741	78.85691447	0.016574753	0.400366485	0.003632321	0.071199479	0.19295133	1.302783683	2	0	116	0.000645927	0.174533303	NA	0.025388243	168.3300993
TRB4B	TRB	guyafor	1	1	4	15-30	B	highN	1.281183652	0.3026	0	0.3026	965.5	0	0	o	o	0	13.075	30	56.925	0.00001	0	4.16	NA	NA	NA	0.055190832	1.220360835	NA	NA	0.196277053	0.120936627	0.271125621	0.137343804	4.614	-50.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	B.highN	58	116	5	69	7	0.0453125	0.027457222	0.929631038	1.220360835	0.055190832	NA	0.070368962	81	2	612	12	23.45259527	1.060643868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.077	116	8.60426E-08	0.223351749	22.1116586	NA	105.0029621
TRB5A	TRB	guyafor	1	1	5	0-15	A	highN	0.954485138	NA	NA	8.542	719.3	0	0	o	NA	0	16.99948797	25.6016385	57.39887353	0.225	0.3	3.81	NA	NA	NA	0.081149191	1.970353723	0.237531495	0.220358742	NA	NA	0.140467955	-0.174578571	4.614	-49.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	A.highN	148	34	3	86	7	0.013370035	0.033140655	0.954355268	1.970353723	0.081149191	NA	0.045644732	139	6	1247	38	28.21010017	1.161835447	1.234164834	45.19009781	36.61593376	209.5238095	93.44	1.41349791	16.43440175	95.08261995	0.02383856	0.515878586	0.006095549	0.094929606	0.326655147	2.072818974	2	0	119	0.001889388	0.170499006	24.28063298	0.028657739	165.4560976
TRB5B	TRB	guyafor	1	1	5	15-30	B	highN	1.231687898	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.075	30	56.925	0.025100402	0	3.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.614	-48.3089	NA	NA	NA	NA	NA	NA	NA	260	3789	360	22	NA	NA	NA	NA	NA	NA	NA	NA	B.highN	NA	NA	NA	NA	NA	NA	NA	NA	1.154799521	0.094048868	NA	NA	NA	NA	NA	NA	21.33528892	1.737582781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.077	111	0.000226833	0.204439999	NA	NA	104.3596604
